Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-102,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Software,Loki,Loki,Avengers,Service B,Closed,Medium,Medium,Medium,Medium,2025-01-07T22:37:30.000000,2025-01-08T01:37:30.000000,2025-01-09T13:37:30.000000,0,2,Tuesday,1
CR-103,VulMgt: Critical / Apache HTTP Server Path Traversal Vulnerability CVE-2025-40513 PSIRT Oct.2025.,Hardware,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,Medium,Medium,Medium,2025-01-07T01:01:29.000000,2025-01-07T08:01:29.000000,2025-01-08T17:01:29.000000,0,2,Tuesday,1
CR-104,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Data,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,High,High,High,2025-01-07T17:21:20.000000,2025-01-07T21:21:20.000000,2025-01-08T04:21:20.000000,0,2,Tuesday,1
CR-105,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Data,Hulk,Hulk,Avengers,Service C,Closed,Medium,Medium,Medium,Medium,2025-01-07T12:31:15.000000,2025-01-07T19:31:15.000000,2025-01-09T00:31:15.000000,0,1,Tuesday,1
CR-106,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Access,Hulk,Hulk,Avengers,Service A,Closed,Medium,Medium,Medium,Medium,2025-01-07T01:16:54.000000,2025-01-07T07:16:54.000000,2025-01-08T14:16:54.000000,0,1,Tuesday,1
CR-107,Remote Desktop connection errors persist for users accessing VNEDS0043Azure gateways.,Failure,Loki,Loki,Avengers,Service A,Closed,High,Medium,Low,Medium,2025-01-07T00:13:13.000000,2025-01-07T02:13:13.000000,2025-01-07T18:13:13.000000,1,2,Tuesday,0
CR-108,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Access,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,Critical,High,High,2025-01-07T22:16:30.000000,2025-01-08T06:16:30.000000,2025-01-08T07:16:30.000000,0,4,Tuesday,1
CR-109,Critical issue: No connectivity to company-hosted Microsoft Teams instances (Germany Office Gateway).,Software,Thor,Thor,Avengers,Service B,Closed,Medium,Critical,High,High,2025-01-07T03:59:18.000000,2025-01-07T09:59:18.000000,2025-01-07T12:59:18.000000,1,4,Tuesday,0
CR-110,Root cause analysis and resolution plan for service degradation during Kubernetes failover (LND-Cluster3).,Network,Iron Man,Iron Man,Avengers,Service C,Closed,High,Critical,High,High,2025-01-07T09:56:28.000000,2025-01-07T13:56:28.000000,2025-01-08T00:56:28.000000,0,5,Tuesday,1
CR-111,Unable to allocate memory in service container for Redis instances 145323-dbprd01 and 145323-dbprd02.,Complaint,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,Medium,Low,Medium,2025-01-07T09:34:23.000000,2025-01-07T15:34:23.000000,2025-01-08T20:34:23.000000,0,1,Tuesday,1
CR-112,Google cloud API gateway throttling unauthorized requests—Downtime logged for related components.,Access,Iron Man,Iron Man,Avengers,Service B,Closed,High,Critical,High,Medium,2025-01-07T15:26:20.000000,2025-01-07T18:26:20.000000,2025-01-07T20:26:20.000000,0,4,Tuesday,1
CR-113,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Network,Iron Man,Iron Man,Avengers,Service C,On Hold,Medium,High,Medium,High,2025-01-07T12:23:06.000000,,,0,2,Tuesday,1
CR-114,Major network outage on NLB2 zone affecting cross-datacenter replication and DR readiness.,Data,Thor,Thor,Avengers,Service C,Closed,Medium,Critical,High,High,2025-01-07T17:40:55.000000,2025-01-07T20:40:55.000000,2025-01-08T08:40:55.000000,1,5,Tuesday,0
CR-115,No access to intranet resources due to SSL certificate expiration.,Failure,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,Critical,High,Medium,2025-01-07T22:37:08.000000,2025-01-08T04:37:08.000000,2025-01-08T12:37:08.000000,0,5,Tuesday,1
CR-116,Internal SharePoint services intermittently unavailable due to high system memory utilization.,Complaint,Neo,Neo,Matrix,Service B,Closed,Low,Medium,Medium,Medium,2025-01-07T06:30:17.000000,2025-01-07T12:30:17.000000,2025-01-08T14:30:17.000000,1,1,Tuesday,0
CR-117,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Network,Thor,Thor,Avengers,Service B,Closed,Medium,Medium,Low,Low,2025-01-07T23:02:31.000000,2025-01-08T01:02:31.000000,2025-01-09T09:02:31.000000,1,2,Tuesday,0
CR-118,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Software,Hulk,Hulk,Avengers,Service B,Closed,Medium,Medium,Low,Medium,2025-01-07T13:09:38.000000,2025-01-07T18:09:38.000000,2025-01-08T23:09:38.000000,0,1,Tuesday,1
CR-119,Unreachable application server post firewall upgrade affecting REST API integrations.,Software,Thor,Thor,Avengers,Service B,In Progress,Medium,Medium,Medium,Low,2025-01-08T09:09:08.000000,2025-01-08T12:09:08.000000,,0,1,Wednesday,1
CR-120,Authentication handshake failure detected on TLS-enabled external endpoints.,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,Critical,High,High,2025-01-08T09:04:38.000000,2025-01-08T13:04:38.000000,2025-01-08T22:04:38.000000,0,3,Wednesday,1
CR-121,Authentication handshake failure detected on TLS-enabled external endpoints.,Failure,Iron Man,Iron Man,Avengers,Service A,Closed,High,High,High,High,2025-01-08T02:33:37.000000,2025-01-08T07:33:37.000000,2025-01-09T06:33:37.000000,0,2,Wednesday,1
CR-122,Unplanned downtime on Azure-hosted MySQL instance during automated patching (PROD environment).,Facilities,Shang Chi,Shang Chi,Avengers II,Service A,Closed,High,High,Medium,High,2025-01-08T23:07:54.000000,2025-01-09T07:07:54.000000,2025-01-09T23:07:54.000000,0,3,Wednesday,1
CR-123,Authentication handshake failure detected on TLS-enabled external endpoints.,Hardware,Hulk,Hulk,Avengers,Service A,Closed,Medium,Low,Low,Low,2025-01-08T13:30:41.000000,2025-01-08T19:30:41.000000,2025-01-11T03:30:41.000000,0,1,Wednesday,1
CR-124,Google cloud API gateway throttling unauthorized requests—Downtime logged for related components.,Network,Loki,Loki,Avengers,Service C,Closed,Medium,Critical,High,High,2025-01-08T08:11:40.000000,2025-01-08T15:11:40.000000,2025-01-08T18:11:40.000000,0,5,Wednesday,1
CR-125,Incident INC0247193: VPN connectivity issues reported in APAC region during DR failover.,Network,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,High,Low,Low,Low,2025-01-08T10:59:44.000000,2025-01-08T17:59:44.000000,2025-01-11T12:59:44.000000,0,0,Wednesday,1
CR-126,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Data,John Wick,John Wick,Matrix,Service C,Closed,High,Medium,Medium,Low,2025-01-08T20:58:06.000000,2025-01-09T03:58:06.000000,2025-01-10T15:58:06.000000,0,1,Wednesday,1
CR-127,Unexpected reboot of Dell EMC PowerEdge Server SX3301 causing production downtime.,Facilities,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,Medium,Medium,Low,2025-01-08T02:48:16.000000,2025-01-08T10:48:16.000000,2025-01-09T13:48:16.000000,0,1,Wednesday,1
CR-128,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Data,Captain America,Captain America,Avengers,Service C,Closed,Low,Critical,High,Medium,2025-01-08T14:42:56.000000,2025-01-08T16:42:56.000000,2025-01-08T17:42:56.000000,0,5,Wednesday,1
CR-129,Google cloud API gateway throttling unauthorized requests—Downtime logged for related components.,Software,Doctor Strange,Doctor Strange,Avengers II,Service C,New,High,Medium,Medium,Medium,2025-01-08T13:06:34.000000,,,0,2,Wednesday,1
CR-130,Internal SharePoint services intermittently unavailable due to high system memory utilization.,Access,Loki,Loki,Avengers,Service A,Closed,Low,Critical,High,High,2025-01-08T22:27:14.000000,2025-01-09T00:27:14.000000,2025-01-09T04:27:14.000000,0,4,Wednesday,1
CR-131,Authentication errors observed after applying policy updates on Cloud Proxy Gateway.,Software,Iron Man,Iron Man,Avengers,Service B,Closed,High,Critical,High,Medium,2025-01-08T09:41:35.000000,2025-01-08T12:41:35.000000,2025-01-08T18:41:35.000000,0,4,Wednesday,1
CR-132,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Facilities,Neo,Neo,Matrix,Service C,Closed,High,Medium,Medium,Medium,2025-01-08T12:37:03.000000,2025-01-08T19:37:03.000000,2025-01-09T19:37:03.000000,0,2,Wednesday,1
CR-133,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Software,Thor,Thor,Avengers,Service B,Closed,High,Critical,High,High,2025-01-08T00:56:10.000000,2025-01-08T07:56:10.000000,2025-01-08T10:56:10.000000,0,3,Wednesday,1
CR-134,Authentication handshake failure detected on TLS-enabled external endpoints.,Hardware,Loki,Loki,Avengers,Service C,Closed,Medium,Critical,High,High,2025-01-08T18:14:03.000000,2025-01-08T20:14:03.000000,2025-01-09T06:14:03.000000,0,3,Wednesday,1
CR-135,VulMgt: Fortinet / Critical Vulnerability in FortiOS SSL VPN CVE-2025-50987 / PSIRT Dec.2025.,Hardware,John Cena,John Cena,Matrix,Service C,Closed,Low,Critical,High,High,2025-01-08T04:38:31.000000,2025-01-08T12:38:31.000000,2025-01-08T18:38:31.000000,1,3,Wednesday,0
CR-136,Policy misalignment: Users reporting unauthorized access to restricted financial systems.,Data,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,Medium,Medium,Low,2025-01-08T11:48:04.000000,2025-01-08T15:48:04.000000,2025-01-09T23:48:04.000000,0,2,Wednesday,1
CR-137,SV240611.ztd.icb.commerzbank.comPROMOSS_P2:MYSQL:ReplicationLag:DeltaTooHigh.,Software,Neo,Neo,Matrix,Service C,Closed,High,Medium,Medium,Medium,2025-01-08T23:41:55.000000,2025-01-09T02:41:55.000000,2025-01-09T18:41:55.000000,0,1,Wednesday,1
CR-138,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Complaint,Loki,Loki,Avengers,Service A,Closed,High,Critical,High,High,2025-01-08T14:01:17.000000,2025-01-08T22:01:17.000000,2025-01-09T10:01:17.000000,0,3,Wednesday,1
CR-139,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Software,Batman,Batman,Matrix,Service A,Closed,Low,High,High,High,2025-01-08T00:05:58.000000,2025-01-08T02:05:58.000000,2025-01-08T16:05:58.000000,1,3,Wednesday,0
CR-140,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Network,Hulk,Hulk,Avengers,Service A,Closed,Medium,High,High,High,2025-01-08T03:35:50.000000,2025-01-08T06:35:50.000000,2025-01-08T17:35:50.000000,0,3,Wednesday,1
CR-141,Prepare phase of Ubuntu upgrade failed on cntrprd03 and cntrprd04 due to package dependency conflicts.,Complaint,Captain America,Captain America,Avengers,Service B,Closed,Medium,Critical,High,High,2025-01-09T16:02:37.000000,2025-01-09T22:02:37.000000,2025-01-10T08:02:37.000000,0,4,Thursday,1
CR-142,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Facilities,John Cena,John Cena,Matrix,Service B,Closed,Medium,Medium,Low,Medium,2025-01-09T18:09:53.000000,2025-01-09T22:09:53.000000,2025-01-11T05:09:53.000000,0,2,Thursday,1
CR-143,pm05019343 from legacy ticketing system: SLA violation mismanagement documented Apr-2025 breach.,Access,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,Low,Low,Low,2025-01-09T12:32:53.000000,2025-01-09T19:32:53.000000,2025-01-12T01:32:53.000000,0,1,Thursday,1
CR-144,Authentication handshake failure detected on TLS-enabled external endpoints.,Hardware,Iron Man,Iron Man,Avengers,Service A,Closed,High,High,High,High,2025-01-09T18:24:41.000000,2025-01-10T01:24:41.000000,2025-01-11T01:24:41.000000,0,3,Thursday,1
CR-145,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Hardware,Loki,Loki,Avengers,Service B,Closed,High,Medium,Medium,Low,2025-01-09T21:37:47.000000,2025-01-10T01:37:47.000000,2025-01-10T16:37:47.000000,0,1,Thursday,1
CR-146,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Hardware,John Cena,John Cena,Matrix,Service A,New,Medium,Medium,Low,Medium,2025-01-09T10:54:44.000000,,,0,1,Thursday,1
CR-147,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Failure,Hulk,Hulk,Avengers,Service C,Closed,Low,Critical,High,High,2025-01-09T06:30:34.000000,2025-01-09T10:30:34.000000,2025-01-09T18:30:34.000000,1,5,Thursday,0
CR-148,Authentication handshake failure detected on TLS-enabled external endpoints.,Complaint,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,Critical,High,High,2025-01-09T02:53:41.000000,2025-01-09T09:53:41.000000,2025-01-09T15:53:41.000000,0,4,Thursday,1
CR-149,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Hardware,Neo,Neo,Matrix,Service A,Closed,Low,High,High,Low,2025-01-09T16:20:51.000000,2025-01-09T18:20:51.000000,2025-01-10T02:20:51.000000,0,3,Thursday,1
CR-150,Disconnected VM workloads following Datacenter failover actions during change CHG0543871.,Access,Thor,Thor,Avengers,Service C,Closed,Medium,Low,Low,Low,2025-01-09T09:02:44.000000,2025-01-09T14:02:44.000000,2025-01-11T06:02:44.000000,1,0,Thursday,0
CR-151,Multiple server reboots after Red Hat EL9 update due to kernel module mismatch.,Complaint,Thor,Thor,Avengers,Service B,Closed,High,High,High,High,2025-01-09T19:45:30.000000,2025-01-09T21:45:30.000000,2025-01-10T18:45:30.000000,0,2,Thursday,1
CR-152,Root cause analysis and resolution plan for service degradation during Kubernetes failover (LND-Cluster3).,Failure,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,High,High,Medium,2025-01-09T03:19:14.000000,2025-01-09T07:19:14.000000,2025-01-09T21:19:14.000000,0,2,Thursday,1
CR-153,pm05019343 from legacy ticketing system: SLA violation mismanagement documented Apr-2025 breach.,Facilities,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,Critical,High,High,2025-01-09T07:39:57.000000,2025-01-09T11:39:57.000000,2025-01-09T16:39:57.000000,0,4,Thursday,1
CR-154,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Facilities,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,High,High,High,2025-01-09T22:18:48.000000,2025-01-10T00:18:48.000000,2025-01-10T12:18:48.000000,0,3,Thursday,1
CR-155,Unplanned downtime on Azure-hosted MySQL instance during automated patching (PROD environment).,Data,Iron Man,Iron Man,Avengers,Service A,On Hold,Medium,Low,Low,Low,2025-01-09T21:00:28.000000,,,1,0,Thursday,0
CR-156,Authentication handshake failure detected on TLS-enabled external endpoints.,Failure,Captain America,Captain America,Avengers,Service B,Closed,Medium,High,High,High,2025-01-10T01:51:01.000000,2025-01-10T08:51:01.000000,2025-01-11T03:51:01.000000,0,2,Friday,1
CR-157,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Data,Iron Man,Iron Man,Avengers,Service B,Closed,High,High,High,High,2025-01-10T17:10:41.000000,2025-01-10T21:10:41.000000,2025-01-11T20:10:41.000000,0,2,Friday,1
CR-158,Remote Desktop connection errors persist for users accessing VNEDS0043Azure gateways.,Network,Iron Man,Iron Man,Avengers,Service B,New,Low,High,High,High,2025-01-10T16:55:23.000000,,,0,3,Friday,1
CR-159,pm05019343 from legacy ticketing system: SLA violation mismanagement documented Apr-2025 breach.,Complaint,Captain America,Captain America,Avengers,Service B,Closed,Low,High,High,High,2025-01-10T02:31:07.000000,2025-01-10T08:31:07.000000,2025-01-10T22:31:07.000000,0,3,Friday,1
CR-160,Disconnected VM workloads following Datacenter failover actions during change CHG0543871.,Network,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,High,Medium,Medium,Medium,2025-01-10T12:02:53.000000,2025-01-10T17:02:53.000000,2025-01-12T00:02:53.000000,0,1,Friday,1
CR-161,Unplanned downtime on Azure-hosted MySQL instance during automated patching (PROD environment).,Hardware,Batman,Batman,Matrix,Service B,Closed,High,Medium,Low,Medium,2025-01-10T02:27:45.000000,2025-01-10T07:27:45.000000,2025-01-11T11:27:45.000000,1,2,Friday,0
CR-162,Authentication handshake failure detected on TLS-enabled external endpoints.,Failure,Loki,Loki,Avengers,Service B,Closed,Low,Medium,Low,Medium,2025-01-10T13:18:38.000000,2025-01-10T21:18:38.000000,2025-01-11T17:18:38.000000,0,2,Friday,1
CR-163,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service C,On Hold,Low,Critical,High,High,2025-01-10T23:15:05.000000,,,0,4,Friday,1
CR-164,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Complaint,Spiderman,Spiderman,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-01-10T12:40:10.000000,2025-01-10T14:40:10.000000,2025-01-11T14:40:10.000000,0,2,Friday,1
CR-165,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Hardware,Shang Chi,Shang Chi,Avengers II,Service C,In Progress,High,Critical,High,High,2025-01-11T16:50:41.000000,2025-01-11T20:50:41.000000,,1,3,Saturday,0
CR-166,Critical issue: No connectivity to company-hosted Microsoft Teams instances (Germany Office Gateway).,Facilities,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,High,High,Low,2025-01-11T17:45:32.000000,2025-01-11T19:45:32.000000,2025-01-12T12:45:32.000000,0,2,Saturday,1
CR-167,Authentication handshake failure detected on TLS-enabled external endpoints.,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,High,High,Low,2025-01-11T07:40:34.000000,2025-01-11T10:40:34.000000,2025-01-12T03:40:34.000000,0,2,Saturday,1
CR-168,Unable to allocate memory in service container for Redis instances 145323-dbprd01 and 145323-dbprd02.,Data,Neo,Neo,Matrix,Service A,Closed,Low,Critical,High,Medium,2025-01-11T21:01:38.000000,2025-01-12T02:01:38.000000,2025-01-12T14:01:38.000000,0,5,Saturday,1
CR-169,Unreachable application server post firewall upgrade affecting REST API integrations.,Complaint,Captain America,Captain America,Avengers,Service B,Closed,Low,Critical,High,Medium,2025-01-11T12:17:48.000000,2025-01-11T14:17:48.000000,2025-01-11T16:17:48.000000,0,5,Saturday,1
CR-170,Policy misalignment: Users reporting unauthorized access to restricted financial systems.,Data,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,Medium,Medium,Medium,2025-01-11T18:10:46.000000,2025-01-12T02:10:46.000000,2025-01-13T14:10:46.000000,0,2,Saturday,1
CR-171,VulMgt: Critical / Apache HTTP Server Path Traversal Vulnerability CVE-2025-40513 PSIRT Oct.2025.,Complaint,Loki,Loki,Avengers,Service B,Closed,High,Critical,High,High,2025-01-11T13:09:38.000000,2025-01-11T20:09:38.000000,2025-01-12T08:09:38.000000,0,3,Saturday,1
CR-172,Unexpected reboot of Dell EMC PowerEdge Server SX3301 causing production downtime.,Hardware,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,High,Low,Low,Low,2025-01-11T18:23:36.000000,2025-01-11T21:23:36.000000,2025-01-13T09:23:36.000000,0,1,Saturday,1
